,name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
3618,8,2007,100000,2,1,1,2,15.3,1193.0,65.3,5.0
3619,9,2010,100000,1,1,1,2,14.8,2499.0,80.0,10.0
3620,8,2012,120000,1,1,1,4,15.3,2956.0,83.8,7.0
3621,4,2010,80000,2,1,1,2,12.5,1794.0,132.0,5.0
3622,6,2016,34000,2,1,1,1,23.01,999.0,67.0,5.0
3623,6,2017,50000,1,1,1,1,19.87,1461.0,83.8,5.0
3624,8,2010,100000,1,1,1,2,19.61,1405.0,70.0,5.0
3625,3,2008,52000,2,1,1,2,13.9,1599.0,103.2,5.0
3626,0,2013,110000,1,1,1,1,20.77,1248.0,88.76,7.0
3627,3,2015,70000,2,1,1,1,18.6,1197.0,81.83,5.0
3628,7,2006,120000,1,1,1,2,14.0,2523.0,83.0,7.0
3629,29,2019,10000,1,1,2,1,13.8,2999.0,174.57,7.0
3630,5,2019,30000,1,1,1,1,23.0,1498.0,98.96,5.0
3631,5,2018,15000,2,1,1,1,20.4,1194.0,94.93,5.0
3632,2,2019,5000,2,1,2,1,18.0,1497.0,117.6,5.0
3633,5,2018,40000,1,1,1,1,23.0,1498.0,98.96,5.0
3634,21,2019,16500,2,2,2,1,13.96,1451.0,141.0,5.0
3635,0,2014,110000,1,1,1,1,20.77,1248.0,88.76,7.0
3636,0,2011,72000,1,1,1,1,22.9,1248.0,74.0,5.0
3637,0,2015,60000,1,1,1,1,27.39,1248.0,74.0,5.0
3638,8,2002,120000,1,1,1,1,14.07,2956.0,83.1,7.0
3639,13,1999,100000,1,1,1,3,14.8,1998.0,68.0,5.0
3640,5,2015,80000,1,1,1,1,25.01,1498.0,89.75,5.0
3641,3,2016,120000,1,1,1,2,24.4,1120.0,71.0,5.0
3642,0,2017,30000,2,1,1,1,20.89,1197.0,81.8,5.0
3643,8,2015,110000,1,1,1,2,19.1,1405.0,70.0,5.0
3644,4,2008,219000,1,1,1,2,12.8,2494.0,102.0,8.0
3645,0,2017,80000,2,1,1,1,24.7,796.0,47.3,5.0
3646,0,2016,80000,1,1,1,1,28.09,1248.0,88.5,5.0
3647,0,2016,35000,2,1,1,2,20.85,1197.0,83.14,5.0
3648,8,2013,167000,1,1,1,1,22.3,1248.0,88.8,5.0
3649,3,2016,94000,1,1,1,1,19.67,1582.0,126.2,5.0
3650,3,2012,80000,2,1,1,1,17.92,1086.0,62.1,5.0
3651,0,1998,100000,2,1,1,2,16.1,796.0,37.0,4.0
3652,5,2005,90000,2,1,1,2,13.8,1299.0,70.0,5.0
3653,4,2012,246000,1,1,1,2,12.99,2494.0,100.0,7.0
3654,0,2019,10000,2,1,1,1,21.4,1197.0,83.1,5.0
3655,8,2016,90000,1,1,1,1,19.09,1405.0,69.01,5.0
3656,8,2019,5200,2,1,1,1,20.3,1199.0,83.81,5.0
3657,0,2006,120000,2,1,1,2,17.3,993.0,60.0,5.0
3658,0,2013,90000,1,1,1,2,22.9,1248.0,74.0,5.0
3659,2,2016,50000,2,1,2,1,18.0,1497.0,117.3,5.0
3660,3,2017,5000,2,1,1,1,18.9,1197.0,81.86,5.0
3661,7,2018,10500,2,1,1,1,18.15,1198.0,82.0,6.0
3662,6,2018,26000,1,1,1,1,19.6,1461.0,108.45,5.0
3663,7,2014,139000,1,1,2,1,11.79,2179.0,120.0,8.0
3664,7,2014,60000,1,1,1,2,15.1,2179.0,140.0,7.0
3665,12,2006,40000,2,1,1,1,11.7,1796.0,178.0,5.0
3666,5,2015,25000,2,1,1,1,15.85,1499.0,110.4,5.0
3667,4,2010,60000,2,1,1,2,14.53,1798.0,138.0,5.0
3668,5,2015,25000,2,1,1,1,15.85,1499.0,110.4,5.0
3669,0,2011,15000,2,1,1,1,17.5,1298.0,85.8,5.0
3670,0,2012,110000,1,1,1,1,19.3,1248.0,73.9,5.0
3671,0,2010,100000,1,1,1,2,19.3,1248.0,73.9,5.0
3672,3,2007,120000,2,1,1,1,17.8,1086.0,63.0,5.0
3673,14,2010,55000,2,1,2,2,12.3,1781.0,163.2,5.0
3674,0,2007,120000,2,1,1,3,15.0,1586.0,104.68,5.0
3675,0,2007,35000,2,1,1,1,18.2,1061.0,64.0,5.0
3676,0,2018,13000,2,1,1,1,24.7,796.0,47.3,5.0
3677,0,2015,50000,1,1,1,1,26.59,1248.0,74.0,5.0
3678,3,2012,40000,2,1,1,1,20.36,1197.0,78.9,5.0
3679,3,2016,25000,2,1,1,1,17.19,1197.0,81.86,5.0
3680,0,2011,110000,2,1,1,2,15.37,1196.0,73.0,7.0
3681,4,2019,5000,2,1,1,1,23.87,1197.0,88.5,5.0
3682,0,2013,50000,2,1,1,2,16.1,796.0,37.0,4.0
3683,3,2014,80000,2,1,1,3,18.9,1197.0,82.0,5.0
3684,4,2012,225000,1,1,1,2,12.99,2494.0,100.0,8.0
3685,0,2008,100000,2,1,1,3,17.3,1061.0,64.0,5.0
3686,3,2008,93331,2,1,1,2,19.81,1086.0,68.05,5.0
3687,7,2012,120000,1,1,1,2,13.5,2179.0,115.0,5.0
3688,17,2015,70000,1,1,1,1,19.01,1461.0,108.5,5.0
3689,7,2015,100000,1,1,1,1,15.96,2523.0,63.0,9.0
3690,3,2006,90000,1,1,1,2,13.1,1493.0,82.0,5.0
3691,4,2016,90000,1,1,2,1,15.04,2755.0,174.5,7.0
3692,0,2019,6500,2,1,2,1,21.21,1197.0,81.8,5.0
3693,0,2010,80000,2,1,1,1,11.96,1298.0,80.0,8.0
3694,7,2008,100000,1,1,1,3,12.05,2179.0,120.0,7.0
3695,4,2015,120000,1,1,1,2,23.59,1364.0,67.05,5.0
3696,3,2012,120000,2,1,1,2,21.1,814.0,55.2,5.0
3697,30,1998,110000,2,1,1,3,13.1,1598.0,77.0,5.0
3698,1,2006,150000,1,1,1,3,18.7,1896.0,66.0,5.0
3699,8,2005,120000,1,1,1,4,16.1,1405.0,70.0,5.0
3700,12,2015,100000,1,1,2,2,15.26,2143.0,203.2,5.0
3701,8,2018,63000,1,1,1,1,15.3,2956.0,83.83,7.0
3702,12,2016,40000,1,1,2,2,17.9,2143.0,136.0,5.0
3703,5,2015,109000,1,2,1,1,22.7,1498.0,89.84,5.0
3704,0,2015,114000,1,2,1,1,25.2,1248.0,73.94,5.0
3705,1,2017,33000,2,2,2,2,14.7,1798.0,177.5,5.0
3706,3,2014,160000,1,2,1,3,24.0,1120.0,70.0,5.0
3707,3,2013,101000,1,2,1,1,21.9,1396.0,88.76,5.0
3708,15,2019,5400,1,2,1,5,22.27,1498.0,108.6,5.0
3709,3,2016,45000,1,2,2,2,16.38,1995.0,183.0,5.0
3710,6,2018,31000,2,2,2,1,24.04,999.0,67.0,5.0
3711,6,2018,31000,2,2,1,1,23.01,999.0,67.0,5.0
3712,0,2016,55000,2,2,1,1,20.52,1197.0,81.8,5.0
3713,8,2018,55000,2,2,2,1,21.9,624.0,37.48,4.0
3714,3,2014,117000,1,2,1,1,22.32,1582.0,126.32,5.0
3715,16,2010,102000,1,2,2,1,19.62,1995.0,187.74,5.0
3716,15,2012,108000,1,2,2,1,17.42,1968.0,175.0,5.0
3717,0,2015,75000,2,2,1,1,20.52,1197.0,81.8,5.0
3718,12,2011,74000,1,2,2,1,10.0,2148.0,170.0,5.0
3719,5,2013,158000,1,2,1,1,24.4,1499.0,98.96,5.0
3720,8,2019,10000,1,1,2,1,21.5,1497.0,108.5,5.0
3721,8,2017,53000,1,1,1,1,17.6,2179.0,147.94,7.0
3722,11,2017,20000,1,1,1,2,16.3,1956.0,170.0,5.0
3723,15,2020,5000,2,1,1,1,18.24,999.0,108.6,5.0
3724,0,2014,30000,2,1,1,1,19.1,1197.0,85.8,5.0
3725,0,2010,64000,2,1,1,1,19.7,796.0,46.3,5.0
3726,5,2016,10500,2,1,1,1,18.16,1196.0,86.8,5.0
3727,0,2011,50000,2,1,1,2,19.7,796.0,46.3,5.0
3728,1,2012,60000,1,1,1,1,20.5,1598.0,103.5,5.0
3729,1,2015,35000,1,1,1,1,21.14,1498.0,103.52,5.0
3730,8,2012,135000,1,1,1,1,13.93,2179.0,138.03,7.0
3731,7,2011,70000,1,1,1,2,12.05,2179.0,120.0,9.0
3732,0,2016,80000,1,1,1,1,24.3,1248.0,88.5,5.0
3733,0,2017,25000,2,1,1,1,21.63,998.0,67.0,5.0
3734,3,2017,5000,2,1,1,1,18.6,1197.0,81.83,5.0
3735,3,2008,80000,2,1,1,3,17.92,1086.0,62.1,5.0
3736,7,2011,120000,1,1,1,2,12.05,2179.0,120.0,8.0
3737,0,2014,10000,2,1,1,1,20.51,998.0,67.04,5.0
3738,9,2013,68000,1,1,1,1,22.1,1248.0,76.9,5.0
3739,0,2015,35000,2,1,1,2,22.74,796.0,47.3,5.0
3740,8,2007,50000,2,1,1,1,15.3,1193.0,65.3,5.0
3741,0,2018,29700,1,1,1,1,25.1,1248.0,88.5,5.0
3742,3,2018,20000,2,1,2,1,18.6,1368.0,98.63,5.0
3743,0,2018,20000,2,1,1,1,24.7,796.0,47.3,5.0
3744,0,2017,40000,1,1,1,1,24.52,1248.0,88.5,7.0
3745,0,2013,90000,1,1,1,1,22.9,1248.0,74.0,5.0
3746,0,2015,90000,2,1,1,1,16.02,1373.0,93.7,7.0
3747,7,2015,80000,1,1,1,1,15.96,2523.0,62.1,7.0
3748,0,2012,60000,2,1,1,3,18.9,998.0,67.1,5.0
3749,0,2013,56000,1,1,1,1,23.4,1248.0,74.0,5.0
3750,7,2014,50000,1,1,1,1,14.0,2523.0,75.0,8.0
3751,7,2014,50000,1,1,1,2,14.0,2523.0,75.0,9.0
3752,8,2006,74000,1,1,1,1,13.7,1948.0,68.0,7.0
3753,6,2014,123000,1,1,1,1,19.01,1461.0,108.45,5.0
3754,0,2009,54000,2,1,1,1,19.7,796.0,46.3,5.0
3755,8,2013,50000,2,1,1,1,15.64,1193.0,64.1,5.0
3756,3,2014,80000,2,1,1,2,18.9,1197.0,82.0,5.0
3757,10,2019,10000,2,1,1,1,19.02,1198.0,67.05,5.0
3758,3,2018,10000,2,1,2,1,20.3,1086.0,68.0,5.0
3759,5,2018,40000,1,1,1,1,23.0,1498.0,98.96,5.0
3760,7,2017,120000,1,1,1,1,16.5,1493.0,70.0,7.0
3761,7,2013,45000,1,1,1,1,15.96,2523.0,62.1,7.0
3762,0,2018,35000,1,1,1,1,28.4,1248.0,74.02,5.0
3763,3,2015,60000,1,1,1,1,22.54,1396.0,88.73,5.0
3764,5,2016,40000,2,1,2,1,17.01,1499.0,110.4,5.0
3765,0,2011,80000,2,1,1,3,15.5,1586.0,103.3,5.0
3766,5,2017,37000,1,1,1,1,23.0,1498.0,98.96,5.0
3767,0,2018,22000,2,1,1,1,21.4,1197.0,83.1,5.0
3768,3,2018,60000,1,1,1,2,22.54,1396.0,88.73,5.0
3769,0,2013,57000,2,1,1,2,20.51,998.0,67.04,5.0
3770,0,2017,27000,2,1,1,1,20.73,1373.0,91.1,5.0
3771,9,2012,70000,2,1,1,1,18.0,995.0,62.0,5.0
3772,0,2011,40000,2,1,1,2,20.92,998.0,67.1,5.0
3773,0,2015,60000,2,1,1,1,23.1,998.0,67.04,5.0
3774,7,2018,35000,1,1,1,1,16.55,2498.0,105.0,6.0
3775,7,2015,70000,1,1,1,1,15.4,1997.0,120.0,7.0
3776,3,2015,43000,2,1,1,2,21.1,814.0,55.2,5.0
3777,8,2011,110000,2,1,1,2,15.0,1368.0,90.0,5.0
3778,25,2009,100000,2,1,1,2,15.7,1172.0,67.0,5.0
3779,0,2016,64000,2,1,1,1,20.4,1197.0,81.8,5.0
3780,6,2017,96000,1,1,1,1,19.87,1461.0,83.8,5.0
3781,6,2013,96000,1,1,1,1,20.46,1461.0,83.8,5.0
3782,0,2019,7600,2,1,1,1,21.63,998.0,67.0,5.0
3783,0,2019,7000,2,1,1,1,21.63,998.0,67.0,5.0
3784,8,2007,120000,1,1,1,2,17.0,1405.0,70.0,5.0
3785,8,2017,50000,1,1,1,1,22.95,1248.0,74.0,5.0
3786,3,2015,50000,1,1,1,2,24.4,1120.0,71.0,5.0
3787,8,2015,80000,1,1,1,1,23.0,1248.0,88.7,5.0
3788,3,2003,200000,1,1,1,2,13.1,1493.0,82.0,5.0
3789,4,2015,190000,1,1,1,1,12.99,2494.0,100.6,7.0
3790,0,2015,34000,2,1,1,1,20.51,998.0,67.04,5.0
3791,15,2012,80000,2,1,1,2,16.47,1198.0,73.9,5.0
3792,0,2003,20000,1,1,1,1,15.9,1527.0,57.0,5.0
3793,8,2012,70000,1,1,1,2,15.3,2956.0,83.8,7.0
3794,3,2014,29340,1,1,1,1,22.32,1582.0,126.32,5.0
3795,5,2011,120000,1,1,1,1,20.0,1399.0,68.0,5.0
3796,4,2011,200000,1,1,1,2,12.8,2494.0,102.0,7.0
3797,3,2007,70000,2,1,1,2,19.81,1086.0,68.05,5.0
3798,4,2014,80800,1,1,1,2,12.99,2494.0,100.6,8.0
3799,2,2018,24265,2,2,1,1,18.7,1199.0,88.7,5.0
3800,0,2014,81000,1,2,1,1,23.4,1248.0,74.0,5.0
3801,6,2015,240000,1,1,1,1,19.98,1461.0,108.5,7.0
3802,0,2013,35000,2,1,1,1,19.1,1197.0,85.8,5.0
3803,6,2019,15000,2,1,1,1,25.17,799.0,53.3,5.0
3804,9,2012,49000,1,1,1,3,25.44,936.0,57.6,5.0
3805,4,2016,56900,1,1,1,2,13.68,2393.0,147.8,8.0
3806,0,2014,70000,1,1,1,2,25.2,1248.0,74.0,5.0
3807,0,2010,180000,1,1,1,1,19.3,1248.0,73.9,5.0
3808,0,2010,50000,2,1,1,1,19.0,998.0,66.1,5.0
3809,3,2005,50000,2,1,1,3,13.2,1495.0,94.0,5.0
3810,0,2013,88200,1,1,1,1,23.2,1248.0,73.94,5.0
3811,0,2006,93000,2,1,1,2,16.1,1197.0,85.0,5.0
3812,2,2017,120000,1,1,1,1,25.8,1498.0,98.6,5.0
3813,5,2011,110000,1,1,1,2,17.8,1399.0,68.0,5.0
3814,0,2015,40000,2,1,1,1,23.95,998.0,67.05,5.0
3815,2,2010,120000,2,1,1,2,17.0,1497.0,118.0,5.0
3816,0,2019,10000,1,1,1,1,24.3,1248.0,88.5,5.0
3817,25,2012,70000,1,1,1,2,20.3,1248.0,92.0,5.0
3818,3,2012,60000,3,1,1,1,19.2,1086.0,68.05,5.0
3819,0,2016,90000,1,1,1,1,28.09,1248.0,88.5,5.0
3820,0,2017,90000,1,1,1,1,24.3,1248.0,88.5,5.0
3821,0,2016,35000,2,1,1,1,22.74,796.0,47.3,5.0
3822,3,2012,40000,2,1,1,2,17.92,1086.0,62.1,5.0
3823,8,2011,80000,1,1,1,1,23.03,1396.0,69.0,5.0
3824,0,2012,99000,2,1,1,2,15.5,1586.0,103.3,5.0
3825,0,2019,7500,2,1,2,1,21.21,1197.0,81.8,5.0
3826,8,2015,60000,2,1,1,1,23.9,624.0,37.48,4.0
3827,3,2016,40800,2,1,1,1,21.1,814.0,55.2,5.0
3828,8,2015,70000,2,1,1,1,17.57,1193.0,88.7,5.0
3829,7,2016,100000,2,1,1,1,18.15,1198.0,82.0,5.0
3830,0,2016,8588,2,1,1,1,22.0,1197.0,81.8,5.0
3831,2,2019,40000,1,1,1,1,25.6,1498.0,97.9,5.0
3832,5,2015,60000,1,1,1,1,25.83,1498.0,99.0,5.0
3833,0,2005,80000,2,1,1,3,15.9,1298.0,85.0,5.0
3834,2,2014,110000,1,1,1,1,26.0,1498.0,98.6,5.0
3835,4,2018,150000,1,1,1,1,23.59,1364.0,67.05,5.0
3836,4,2012,120000,1,1,1,2,12.8,2494.0,102.0,7.0
3837,0,2017,30000,2,1,1,1,23.95,998.0,67.05,5.0
3838,0,2012,70000,2,1,1,2,16.1,796.0,37.0,4.0
3839,3,2016,50000,2,1,1,1,19.81,1086.0,68.05,5.0
3840,4,2006,305000,1,1,1,4,12.8,2494.0,102.0,8.0
3841,8,2009,212000,1,1,1,3,11.57,2179.0,138.1,7.0
3842,0,2016,35000,1,1,1,1,24.52,1248.0,88.5,7.0
3843,7,2018,22000,1,1,1,1,21.03,1461.0,65.0,5.0
3844,8,2010,50000,1,1,1,1,10.71,1948.0,90.0,14.0
3845,2,2017,70000,1,1,1,1,25.5,1498.0,98.6,5.0
3846,3,2016,56000,1,1,1,1,24.0,1120.0,70.0,5.0
3847,8,2016,50000,1,1,1,1,22.95,1248.0,74.0,5.0
3848,1,2015,120000,1,1,1,1,21.14,1498.0,103.52,5.0
3849,4,2011,120000,1,1,1,2,12.8,2494.0,102.0,8.0
3850,2,2017,70000,1,1,1,1,25.5,1498.0,98.6,5.0
3851,8,2015,120000,1,1,1,1,11.57,2179.0,138.1,7.0
3852,8,2014,90000,1,1,1,1,25.0,1396.0,69.0,5.0
3853,0,2018,70000,1,1,1,1,25.1,1248.0,88.5,5.0
3854,0,2015,120000,1,1,1,2,20.77,1248.0,88.76,7.0
3855,2,2017,70000,1,1,1,2,25.8,1498.0,98.6,5.0
3856,0,2002,80000,2,1,1,2,18.9,998.0,67.1,5.0
3857,7,2017,100000,1,1,1,2,18.49,1493.0,100.0,7.0
3858,4,2017,157000,1,1,1,1,13.68,2393.0,147.8,7.0
3859,0,2015,50000,1,1,1,1,26.59,1248.0,74.0,5.0
3860,0,2012,90000,1,1,1,2,23.2,1248.0,73.94,5.0
3861,9,2013,65000,1,1,1,1,14.6,2231.0,184.0,7.0
3862,2,2017,50000,1,1,1,1,27.3,1498.0,98.6,5.0
3863,0,2015,110000,1,1,1,1,26.59,1248.0,74.0,5.0
3864,0,2015,30000,2,1,1,1,23.1,998.0,67.04,5.0
3865,3,2014,80000,1,1,1,2,22.32,1582.0,126.32,5.0
3866,0,2015,70000,2,1,1,1,16.02,1373.0,93.7,7.0
3867,3,2016,100000,1,1,1,1,21.38,1396.0,88.7,5.0
3868,2,2015,120000,2,1,1,2,17.4,1497.0,117.3,5.0
3869,0,2011,85000,1,1,1,2,21.1,1248.0,73.9,5.0
3870,1,2012,110000,1,1,1,1,21.0,1199.0,75.0,5.0
3871,3,2015,60000,1,1,1,4,24.0,1120.0,70.0,5.0
3872,3,2016,90000,1,1,1,2,24.0,1120.0,70.0,5.0
3873,0,2012,110000,2,1,1,3,20.92,998.0,67.1,5.0
3874,3,2018,25000,2,1,1,1,20.3,998.0,68.05,5.0
3875,15,2013,100000,1,1,1,1,20.54,1598.0,103.6,5.0
3876,5,2012,120000,1,1,1,2,20.0,1399.0,68.0,5.0
3877,15,2011,90000,1,1,1,1,20.54,1598.0,103.6,5.0
3878,2,2017,35000,2,1,1,1,17.4,1497.0,117.6,5.0
3879,2,2017,35000,2,1,1,1,17.8,1497.0,117.3,5.0
3880,8,2014,101200,1,1,1,2,15.3,2956.0,83.83,7.0
3881,8,2005,90000,2,1,1,2,12.8,1396.0,85.0,5.0
3882,0,2016,76000,1,1,1,1,26.59,1248.0,74.0,5.0
3883,8,2004,60000,1,1,1,3,16.1,1405.0,70.0,5.0
3884,7,2016,90000,1,1,1,1,16.0,2179.0,140.0,7.0
3885,7,2013,80000,1,1,1,2,15.96,2523.0,62.1,7.0
3886,8,2008,179150,1,1,1,2,11.57,2179.0,138.1,7.0
3887,0,2003,62000,2,1,1,1,16.1,796.0,37.0,4.0
3888,0,2009,160000,2,1,1,3,17.5,1197.0,85.8,5.0
3889,0,2019,35000,1,1,1,1,28.4,1248.0,74.02,5.0
3890,7,2016,120000,1,1,2,1,16.0,2179.0,140.0,7.0
3891,2,2017,50000,1,1,1,1,25.8,1498.0,98.6,5.0
3892,0,2011,70000,1,1,1,2,19.3,1248.0,73.9,5.0
3893,0,2013,97000,1,1,1,1,22.9,1248.0,74.0,5.0
3894,0,2011,90000,1,1,1,2,19.3,1248.0,73.9,5.0
3895,7,2012,84487,1,1,1,4,15.1,2179.0,140.0,7.0
3896,4,2010,100000,1,1,1,2,12.8,2494.0,102.0,7.0
3897,0,2007,60000,2,1,1,3,19.7,796.0,46.3,5.0
3898,0,2009,110000,2,1,1,3,15.0,1586.0,104.68,5.0
3899,4,2006,264000,1,1,1,1,12.8,2494.0,102.0,8.0
3900,7,2010,146000,1,1,1,4,14.0,2498.0,112.0,7.0
3901,0,2014,70000,1,1,1,1,23.4,1248.0,74.0,5.0
3902,0,2017,51146,1,1,1,1,24.3,1248.0,88.5,5.0
3903,0,2011,40000,2,1,1,1,21.1,1197.0,85.8,5.0
3904,0,2017,50000,1,1,1,1,24.3,1248.0,88.5,5.0
3905,15,2015,80000,1,1,1,1,20.14,1498.0,88.8,5.0
3906,0,2011,120000,2,1,1,1,18.9,998.0,67.1,5.0
3907,0,2017,23000,2,1,1,1,24.7,796.0,47.3,5.0
3908,0,2010,70000,2,1,1,2,20.92,998.0,67.1,5.0
3909,0,2018,23000,1,1,1,1,28.4,1248.0,74.0,5.0
3910,0,2016,30000,2,1,1,2,20.51,998.0,67.04,5.0
3911,8,2011,50000,1,1,1,1,19.0,1248.0,90.0,5.0
3912,0,2014,40000,2,1,1,1,16.8,796.0,34.2,5.0
3913,0,2015,50000,2,1,1,1,22.74,796.0,47.3,5.0
3914,0,2007,60000,2,1,1,2,16.1,796.0,37.0,4.0
3915,8,2011,80000,1,1,1,1,19.4,1405.0,70.0,5.0
3916,8,2010,150000,1,1,1,3,21.12,1248.0,88.8,5.0
3917,0,2018,40000,2,1,1,1,19.0,1197.0,85.8,5.0
3918,2,2010,25000,2,1,2,1,16.8,1497.0,118.0,5.0
3919,26,2018,120000,1,1,1,2,17.0,2650.0,80.84,7.0
3920,7,2014,120000,1,1,1,2,15.1,2179.0,140.0,7.0
3921,5,2011,298000,1,1,1,2,13.1,2499.0,141.0,7.0
3922,8,2012,270000,1,1,1,3,14.07,2956.0,68.4,7.0
3923,0,2018,50000,1,1,2,2,24.3,1248.0,88.5,5.0
3924,0,2010,120000,1,1,1,2,19.3,1248.0,73.9,5.0
3925,0,2013,60000,1,1,1,3,20.77,1248.0,88.8,7.0
3926,0,2008,149000,1,1,1,2,19.3,1248.0,73.9,5.0
3927,3,2019,5000,2,1,1,1,20.3,1086.0,68.0,5.0
3928,8,2013,70000,1,1,1,2,19.4,1405.0,70.0,5.0
3929,3,2015,55000,2,1,1,1,20.36,1197.0,78.9,5.0
3930,8,2016,100000,1,1,1,1,27.28,1047.0,69.0,5.0
3931,7,2013,120000,1,1,1,1,15.96,2523.0,62.1,9.0
3932,8,2014,291977,1,1,1,1,14.0,2179.0,138.1,7.0
3933,2,2005,85000,2,1,1,3,11.1,2354.0,158.8,5.0
3934,3,2015,70000,2,1,1,3,17.19,1197.0,81.86,5.0
3935,5,2010,120000,1,1,1,1,13.1,2499.0,141.0,7.0
3936,5,2015,40000,1,1,1,1,22.77,1498.0,98.59,5.0
3937,7,2016,70000,1,1,1,1,15.4,1997.0,120.0,7.0
3938,16,2017,39000,1,2,2,1,19.59,1995.0,187.74,5.0
3939,16,2019,10000,1,2,2,1,18.12,1995.0,190.0,5.0
3940,15,2019,36800,1,2,1,1,20.14,1498.0,88.0,5.0
3941,0,2018,52200,1,2,1,1,26.59,1248.0,74.0,5.0
3942,3,2016,78000,1,2,1,1,24.0,1186.0,73.97,5.0
3943,8,2020,16000,1,2,1,1,17.0,1956.0,167.67,5.0
3944,14,2016,30000,1,2,2,1,15.73,1968.0,174.33,5.0
3945,3,2017,29000,1,2,1,2,24.0,1186.0,73.97,5.0
3946,11,2019,25000,1,2,1,1,16.3,1956.0,170.63,5.0
3947,7,2013,60000,1,1,1,2,15.1,2179.0,140.0,7.0
3948,4,2017,60000,1,2,2,2,12.55,2982.0,168.5,7.0
3949,7,2016,112000,1,2,1,2,15.4,1997.0,120.0,7.0
3950,14,2018,15000,1,2,2,1,18.25,1968.0,187.74,5.0
3951,7,2017,40000,1,2,1,1,18.49,1493.0,100.0,7.0
3952,0,2018,36000,1,2,1,1,28.09,1248.0,88.5,5.0
3953,0,2016,60000,2,2,1,1,21.79,998.0,67.05,5.0
3954,2,2008,120000,2,1,1,1,11.1,2354.0,158.8,5.0
3955,0,2015,48000,2,2,1,1,24.7,796.0,47.3,5.0
3956,15,2018,40000,1,2,1,1,20.14,1498.0,88.0,5.0
3957,0,2017,60000,1,1,1,1,28.09,1248.0,88.5,5.0
3958,3,2016,25000,2,1,1,1,17.01,1591.0,121.3,5.0
3959,0,2015,42000,2,1,1,1,23.95,998.0,67.05,5.0
3960,12,2010,35000,2,1,2,2,10.93,2497.0,204.0,5.0
3961,7,2016,90000,1,1,2,2,18.49,1493.0,100.0,7.0
3962,0,2011,90000,1,1,1,2,21.1,1248.0,73.9,5.0
3963,6,2012,110000,1,1,1,2,23.08,1461.0,63.12,5.0
3964,0,2009,70000,1,1,1,2,19.3,1248.0,73.9,5.0
3965,3,2014,80000,1,1,1,1,22.32,1582.0,126.32,5.0
3966,0,2014,70000,1,1,1,2,25.2,1248.0,74.0,5.0
3967,3,2016,80000,1,1,1,1,21.19,1396.0,88.73,5.0
3968,6,2012,90000,1,1,1,1,19.01,1461.0,108.45,5.0
3969,8,2007,90000,1,1,1,3,17.2,1396.0,53.5,5.0
3970,4,2010,120000,1,1,1,2,21.43,1364.0,87.2,5.0
3971,4,2017,62000,1,2,2,1,11.36,2755.0,171.5,7.0
3972,3,2016,79000,1,2,1,1,19.67,1582.0,126.2,5.0
3973,4,2016,60000,1,2,1,2,13.68,2393.0,147.8,7.0
3974,4,2015,20000,1,1,1,1,12.55,2982.0,168.5,7.0
3975,8,2004,248200,1,1,1,2,16.1,1405.0,70.0,5.0
3976,7,2007,110000,1,1,1,2,10.5,2179.0,120.0,7.0
3977,0,2009,100000,1,1,1,1,19.3,1248.0,73.9,5.0
3978,3,2010,70000,1,1,1,2,16.2,1493.0,110.0,5.0
3979,27,1994,100000,1,1,1,2,12.8,1995.0,52.0,5.0
3980,0,2016,50000,1,1,1,2,24.52,1248.0,88.5,7.0
3981,0,2013,139000,1,1,1,1,20.77,1248.0,88.76,7.0
3982,1,2006,120000,2,1,1,3,13.1,1781.0,149.5,5.0
3983,8,2014,35000,2,1,1,2,16.7,1172.0,64.1,5.0
3984,6,2019,7720,2,1,1,1,20.0,999.0,71.0,7.0
3985,7,2014,50000,1,1,1,1,15.1,2179.0,140.0,7.0
3986,0,2002,60000,1,1,1,2,20.8,1527.0,58.0,5.0
3987,7,2016,100000,1,1,1,1,20.8,1461.0,64.1,5.0
3988,3,2016,57882,2,1,1,1,18.6,1197.0,81.83,5.0
3989,8,2018,142000,1,1,1,1,14.1,2179.0,147.94,5.0
3990,8,2018,140000,1,1,1,3,14.1,2179.0,147.94,5.0
3991,7,2015,30000,1,1,1,1,15.96,2523.0,62.1,7.0
3992,10,2018,10000,2,1,1,1,19.83,1198.0,67.0,5.0
3993,0,2015,30000,2,1,1,2,23.1,998.0,67.04,5.0
3994,8,2012,90000,1,1,1,1,19.09,1396.0,69.0,5.0
3995,0,2015,35000,2,1,1,2,15.37,1196.0,73.0,7.0
3996,3,2019,5000,2,1,1,1,20.3,1086.0,68.0,5.0
3997,8,2013,50000,1,1,1,1,21.02,1248.0,88.8,5.0
3998,8,2013,80000,1,1,1,1,23.03,1396.0,69.0,5.0
3999,4,2009,242000,1,1,1,4,12.8,2494.0,102.0,7.0
4000,16,2018,22000,1,1,2,1,17.09,2993.0,261.4,4.0
4001,0,2017,30000,1,2,2,1,28.4,1248.0,74.02,5.0
4002,3,2019,9000,2,2,1,1,18.6,1197.0,81.83,5.0
4003,2,2017,30000,2,2,1,1,17.5,1199.0,88.7,5.0
4004,16,2016,60000,1,2,2,1,21.76,1995.0,188.0,5.0
4005,4,2016,27000,1,2,1,1,13.68,2393.0,147.51,7.0
4006,2,2017,39000,1,2,1,1,25.5,1498.0,98.6,5.0
